"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)","rain (mm)","raining (s)","SWDR (W/m²)","PAR (µmol/m²/s)","max. PAR (µmol/m²/s)","Tlog (degC)","CO2 (ppm)"
13.08.2020 18:40:00,  987.36,   24.30,  298.53,   16.61,   62.23,   30.43,   18.94,   11.49,   12.02,   19.18, 1147.97,    2.64,    3.57,  245.80,    0.00,    0.00,   16.72,   37.17,   40.43,   35.80,  414.70
13.08.2020 18:50:00,  987.38,   24.26,  298.49,   16.55,   62.13,   30.36,   18.86,   11.50,   11.97,   19.10, 1148.18,    2.87,    3.71,  242.40,    0.00,    0.00,   12.77,   28.38,   32.33,   35.56,  414.60
13.08.2020 19:00:00,  987.42,   24.26,  298.49,   16.43,   61.64,   30.36,   18.71,   11.64,   11.87,   18.95, 1148.29,    2.84,    3.59,  245.00,    0.00,    0.00,   10.11,   22.56,   25.42,   35.35,  413.60
13.08.2020 19:10:00,  987.41,   24.28,  298.51,   16.36,   61.31,   30.39,   18.63,   11.76,   11.82,   18.87, 1148.24,    2.96,    3.75,  245.60,    0.00,    0.00,    6.82,   15.50,   18.61,   35.16,  413.20
13.08.2020 19:20:00,  987.39,   24.19,  298.42,   16.48,   62.12,   30.23,   18.78,   11.45,   11.91,   19.02, 1148.50,    2.76,    3.57,  241.70,    0.00,    0.00,    5.27,   12.19,   13.76,   34.98,  414.40
13.08.2020 19:30:00,  987.46,   24.08,  298.30,   16.49,   62.58,   30.03,   18.79,   11.24,   11.92,   19.03, 1149.00,    2.07,    3.31,  244.70,    0.00,    0.00,    2.78,    7.81,   10.39,   34.82,  414.90
13.08.2020 19:40:00,  987.55,   23.99,  298.21,   16.73,   63.89,   29.87,   19.08,   10.79,   12.11,   19.32, 1149.32,    0.89,    1.67,  133.50,    0.00,    0.00,    0.00,    3.25,    4.83,   34.68,  417.60
13.08.2020 19:50:00,  987.61,   23.93,  298.14,   16.78,   64.31,   29.76,   19.14,   10.62,   12.14,   19.38, 1149.60,    1.04,    1.57,   52.18,    0.00,    0.00,    0.00,    1.32,    2.07,   34.57,  419.20
13.08.2020 20:00:00,  987.67,   23.89,  298.10,   16.85,   64.74,   29.69,   19.22,   10.47,   12.19,   19.46, 1149.79,    0.64,    1.04,   50.62,    0.00,    0.00,    0.00,    0.00,    0.00,   34.49,  420.00
13.08.2020 20:10:00,  987.67,   23.68,  297.89,   16.86,   65.62,   29.32,   19.24,   10.08,   12.21,   19.48, 1150.60,    0.65,    1.94,  209.70,    0.00,    0.00,    0.00,    0.00,    0.00,   34.39,  421.80
13.08.2020 20:20:00,  987.70,   23.25,  297.45,   16.88,   67.40,   28.57,   19.25,    9.31,   12.22,   19.49, 1152.29,    1.21,    2.10,  233.60,    0.00,    0.00,    0.00,    0.00,    0.00,   34.34,  424.70
13.08.2020 20:30:00,  987.77,   23.10,  297.29,   16.80,   67.67,   28.31,   19.16,    9.15,   12.15,   19.39, 1153.00,    0.58,    1.12,  265.40,    0.00,    0.00,    0.00,    0.00,    0.00,   34.30,  422.50
13.08.2020 20:40:00,  987.73,   23.35,  297.55,   16.80,   66.69,   28.74,   19.17,    9.57,   12.16,   19.41, 1151.98,    0.87,    1.58,  269.10,    0.00,    0.00,    0.00,    0.00,    0.00,   34.26,  418.50
13.08.2020 20:50:00,  987.67,   23.66,  297.87,   16.89,   65.83,   29.28,   19.28,   10.01,   12.23,   19.52, 1150.66,    1.03,    1.36,  354.40,    0.00,    0.00,    0.00,    0.00,    0.00,   34.22,  417.20
13.08.2020 21:00:00,  987.65,   23.78,  297.99,   16.97,   65.66,   29.49,   19.37,   10.13,   12.29,   19.61, 1150.13,    0.84,    1.79,  324.10,    0.00,    0.00,    0.00,    0.00,    0.00,   34.18,  417.30
13.08.2020 21:10:00,  987.54,   23.64,  297.86,   17.03,   66.48,   29.25,   19.44,    9.80,   12.34,   19.69, 1150.51,    2.02,    2.86,  241.60,    0.00,    0.00,    0.00,    0.00,    0.00,   34.15,  417.20
13.08.2020 21:20:00,  987.48,   23.61,  297.83,   17.16,   67.16,   29.19,   19.61,    9.59,   12.44,   19.86, 1150.48,    2.00,    2.80,  243.70,    0.00,    0.00,    0.00,    0.00,    0.00,   34.11,  419.20
13.08.2020 21:30:00,  987.57,   23.40,  297.61,   17.36,   68.86,   28.83,   19.85,    8.98,   12.60,   20.10, 1151.29,    0.79,    1.64,  179.90,    0.00,    0.00,    0.00,    0.00,    0.00,   34.07,  425.60
13.08.2020 21:40:00,  987.65,   23.12,  297.32,   17.40,   70.23,   28.34,   19.91,    8.44,   12.63,   20.15, 1152.45,    1.28,    1.80,   71.63,    0.00,    0.00,    0.00,    0.00,    0.00,   34.02,  431.50
13.08.2020 21:50:00,  987.64,   23.03,  297.24,   17.63,   71.65,   28.19,   20.20,    7.99,   12.82,   20.45, 1152.66,    0.50,    0.90,  132.50,    0.00,    0.00,    0.00,    0.00,    0.00,   33.98,  437.30
13.08.2020 22:00:00,  987.60,   22.76,  296.97,   17.63,   72.84,   27.73,   20.20,    7.53,   12.82,   20.45, 1153.66,    0.65,    1.09,  142.10,    0.00,    0.00,    0.00,    0.00,    0.00,   33.93,  439.20
13.08.2020 22:10:00,  987.61,   22.58,  296.79,   17.66,   73.77,   27.43,   20.24,    7.20,   12.84,   20.49, 1154.36,    0.57,    0.93,  163.00,    0.00,    0.00,    0.00,    0.00,    0.00,   33.90,  441.70
13.08.2020 22:20:00,  987.61,   22.53,  296.74,   17.61,   73.76,   27.35,   20.17,    7.18,   12.80,   20.43, 1154.58,    0.68,    1.04,  144.80,    0.00,    0.00,    0.00,    0.00,    0.00,   33.87,  440.80
13.08.2020 22:30:00,  987.59,   22.51,  296.72,   17.75,   74.49,   27.32,   20.35,    6.97,   12.92,   20.60, 1154.56,    0.44,    1.02,  144.10,    0.00,    0.00,    0.00,    0.00,    0.00,   33.85,  442.30
13.08.2020 22:40:00,  987.59,   22.47,  296.68,   17.62,   74.09,   27.25,   20.19,    7.06,   12.81,   20.44, 1154.79,    0.62,    1.24,  232.60,    0.00,    0.00,    0.00,    0.00,    0.00,   33.82,  435.90
13.08.2020 22:50:00,  987.54,   22.47,  296.68,   17.72,   74.53,   27.25,   20.31,    6.94,   12.89,   20.57, 1154.67,    0.51,    1.21,  143.50,    0.00,    0.00,    0.00,    0.00,    0.00,   33.80,  436.90
13.08.2020 23:00:00,  987.59,   22.39,  296.60,   17.95,   75.99,   27.12,   20.61,    6.51,   13.08,   20.87, 1154.91,    0.63,    1.09,  161.70,    0.00,    0.00,    0.00,    0.00,    0.00,   33.77,  443.10
13.08.2020 23:10:00,  987.62,   22.23,  296.43,   17.77,   75.85,   26.86,   20.37,    6.49,   12.93,   20.62, 1155.68,    0.95,    1.15,  202.20,    0.00,    0.00,    0.00,    0.00,    0.00,   33.73,  440.30
13.08.2020 23:20:00,  987.67,   22.10,  296.30,   17.98,   77.49,   26.64,   20.65,    6.00,   13.11,   20.90, 1156.12,    0.66,    1.56,  182.40,    0.00,    0.00,    0.00,    0.00,    0.00,   33.70,  448.00
13.08.2020 23:30:00,  987.68,   21.96,  296.16,   18.45,   80.50,   26.42,   21.27,    5.15,   13.50,   21.53, 1156.41,    1.30,    1.85,  148.10,    0.00,    0.00,    0.00,    0.00,    0.00,   33.66,  458.70
13.08.2020 23:40:00,  987.69,   21.73,  295.93,   18.58,   82.30,   26.05,   21.44,    4.61,   13.61,   21.71, 1157.25,    1.20,    1.68,  142.70,    0.00,    0.00,    0.00,    0.00,    0.00,   33.61,  461.40
13.08.2020 23:50:00,  987.71,   21.61,  295.80,   18.56,   82.80,   25.86,   21.41,    4.45,   13.59,   21.68, 1157.75,    1.15,    2.09,  147.20,    0.00,    0.00,    0.00,    0.00,    0.00,   33.55,  461.00
14.08.2020 00:00:00,  987.75,   21.46,  295.65,   18.74,   84.50,   25.62,   21.65,    3.97,   13.75,   21.92, 1158.28,    1.57,    2.22,  154.00,    0.00,    0.00,    0.00,    0.00,    0.00,   33.49,  464.20
14.08.2020 00:10:00,  987.76,   21.30,  295.49,   18.79,   85.60,   25.37,   21.72,    3.65,   13.79,   21.99, 1158.89,    1.52,    2.46,  152.30,    0.00,    0.00,    0.00,    0.00,    0.00,   33.43,  467.90
14.08.2020 00:20:00,  987.68,   21.22,  295.42,   18.90,   86.60,   25.25,   21.87,    3.38,   13.89,   22.14, 1159.05,    1.08,    1.77,  127.30,    0.00,    0.00,    0.00,    0.00,    0.00,   33.33,  466.60
14.08.2020 00:30:00,  987.60,   21.21,  295.41,   18.81,   86.20,   25.23,   21.75,    3.48,   13.81,   22.02, 1159.04,    1.32,    2.12,  144.00,    0.00,    0.00,    0.00,    0.00,    0.00,   33.22,  463.60
14.08.2020 00:40:00,  987.57,   21.10,  295.30,   18.78,   86.60,   25.06,   21.70,    3.36,   13.78,   21.98, 1159.46,    1.25,    1.80,  151.80,    0.00,    0.00,    0.00,    0.00,    0.00,   33.13,  462.60
14.08.2020 00:50:00,  987.57,   20.80,  295.00,   18.96,   89.20,   24.61,   21.95,    2.66,   13.94,   22.22, 1160.54,    1.76,    2.57,  137.20,    0.00,    0.00,    0.00,    0.00,    0.00,   33.05,  455.30
14.08.2020 01:00:00,  987.59,   20.50,  294.70,   19.03,   91.30,   24.15,   22.05,    2.10,   14.01,   22.33, 1161.70,    1.68,    2.31,  146.00,    0.00,    0.00,    0.00,    0.00,    0.00,   32.96,  453.20
14.08.2020 01:10:00,  987.61,   20.33,  294.53,   19.06,   92.40,   23.90,   22.09,    1.82,   14.03,   22.36, 1162.38,    1.04,    1.70,  167.70,    0.00,    0.00,    0.00,    0.00,    0.00,   32.87,  454.50
14.08.2020 01:20:00,  987.57,   20.13,  294.33,   19.10,   93.80,   23.61,   22.15,    1.46,   14.07,   22.42, 1163.10,    2.16,    3.63,  145.00,    0.00,    0.00,    0.00,    0.00,    0.00,   32.77,  456.70
14.08.2020 01:30:00,  987.62,   19.76,  293.96,   19.20,   96.60,   23.07,   22.29,    0.78,   14.16,   22.57, 1164.56,    2.25,    3.34,  181.70,    0.00,   90.00,    0.00,    0.00,    0.00,   32.65,  450.20
14.08.2020 01:40:00,  987.62,   19.55,  293.74,   19.27,   98.30,   22.78,   22.39,    0.39,   14.22,   22.67, 1165.35,    0.82,    1.80,  175.50,    0.00,    0.00,    0.00,    0.00,    0.00,   32.51,  450.40
14.08.2020 01:50:00,  987.58,   19.63,  293.83,   19.44,   98.80,   22.89,   22.61,    0.27,   14.37,   22.90, 1164.89,    1.08,    2.23,  126.00,    0.00,    0.00,    0.00,    0.00,    0.00,   32.35,  452.60
14.08.2020 02:00:00,  987.58,   19.50,  293.70,   19.40,   99.40,   22.70,   22.57,    0.14,   14.34,   22.85, 1165.42,    2.21,    3.14,  156.40,    0.00,    0.00,    0.00,    0.00,    0.00,   32.20,  451.90
14.08.2020 02:10:00,  987.60,   19.41,  293.61,   19.35,   99.60,   22.58,   22.49,    0.09,   14.29,   22.77, 1165.84,    1.51,    2.72,  178.90,    0.00,    0.00,    0.00,    0.00,    0.00,   32.06,  450.60
14.08.2020 02:20:00,  987.59,   19.36,  293.56,   19.34,   99.90,   22.51,   22.49,    0.02,   14.28,   22.77, 1166.03,    1.16,    2.35,  172.20,    0.00,   70.00,    0.00,    0.00,    0.00,   31.91,  450.70
14.08.2020 02:30:00,  987.53,   19.32,  293.52,   19.32,  100.00,   22.45,   22.45,    0.00,   14.26,   22.74, 1166.13,    0.98,    1.74,  164.70,    0.00,    0.00,    0.00,    0.00,    0.00,   31.78,  450.80
14.08.2020 02:40:00,  987.37,   19.21,  293.42,   19.21,  100.00,   22.30,   22.30,    0.00,   14.17,   22.58, 1166.45,    1.22,    1.77,  155.60,    0.00,    0.00,    0.00,    0.00,    0.00,   31.67,  449.40
14.08.2020 02:50:00,  987.33,   19.20,  293.42,   19.20,  100.00,   22.28,   22.28,    0.00,   14.16,   22.57, 1166.45,    0.46,    0.92,  223.70,    0.00,    0.00,    0.00,    0.00,    0.00,   31.57,  453.90
14.08.2020 03:00:00,  987.32,   19.21,  293.43,   19.21,  100.00,   22.30,   22.30,    0.00,   14.17,   22.59, 1166.39,    1.05,    2.05,  175.30,    0.00,    0.00,    0.00,    0.00,    0.00,   31.49,  455.90
14.08.2020 03:10:00,  987.37,   19.15,  293.36,   19.15,  100.00,   22.22,   22.22,    0.00,   14.11,   22.50, 1166.73,    1.13,    2.32,  168.00,    0.00,    0.00,    0.00,    0.00,    0.00,   31.43,  454.20
14.08.2020 03:20:00,  987.33,   19.14,  293.36,   19.14,  100.00,   22.20,   22.20,    0.00,   14.11,   22.49, 1166.73,    1.52,    2.09,  152.10,    0.00,    0.00,    0.00,    0.00,    0.00,   31.37,  453.80
14.08.2020 03:30:00,  987.30,   19.08,  293.30,   19.08,  100.00,   22.12,   22.12,    0.00,   14.05,   22.40, 1166.97,    1.83,    2.78,  152.80,    0.00,    0.00,    0.00,    0.00,    0.00,   31.30,  455.20
14.08.2020 03:40:00,  987.29,   19.06,  293.28,   19.06,  100.00,   22.09,   22.09,    0.00,   14.04,   22.38, 1167.05,    0.80,    1.49,  208.00,    0.00,    0.00,    0.00,    0.00,    0.00,   31.23,  456.90
14.08.2020 03:50:00,  987.40,   19.09,  293.30,   19.09,  100.00,   22.13,   22.13,    0.00,   14.06,   22.41, 1167.04,    0.90,    1.83,  152.50,    0.00,    0.00,    0.00,    0.00,    0.00,   31.16,  458.10
14.08.2020 04:00:00,  987.42,   19.12,  293.33,   19.12,  100.00,   22.17,   22.17,    0.00,   14.09,   22.46, 1166.93,    0.81,    1.80,  107.20,    0.00,    0.00,    0.00,    0.00,    0.00,   31.11,  458.90
14.08.2020 04:10:00,  987.43,   19.15,  293.36,   19.15,  100.00,   22.22,   22.22,    0.00,   14.11,   22.50, 1166.80,    0.59,    1.33,  100.40,    0.00,    0.00,    0.00,    0.00,    0.00,   31.06,  459.10
14.08.2020 04:20:00,  987.43,   19.10,  293.31,   19.10,  100.00,   22.15,   22.15,    0.00,   14.07,   22.43, 1167.03,    1.12,    1.75,   18.89,    0.00,    0.00,    0.00,    0.00,    0.00,   31.02,  458.20
14.08.2020 04:30:00,  987.50,   19.13,  293.33,   19.08,   99.70,   22.19,   22.12,    0.07,   14.05,   22.40, 1167.01,    0.69,    1.17,   15.12,    0.00,    0.00,    0.00,    0.00,    0.00,   30.97,  456.10
14.08.2020 04:40:00,  987.48,   19.34,  293.55,   18.59,   95.40,   22.48,   21.45,    1.03,   13.62,   21.72, 1166.45,    0.87,    1.49,  343.30,    0.00,    0.00,    0.00,    0.00,    0.00,   30.91,  448.50
14.08.2020 04:50:00,  987.37,   19.73,  293.95,   17.90,   89.20,   23.03,   20.54,    2.49,   13.04,   20.81, 1165.17,    1.06,    3.03,  276.50,    0.00,    0.00,    0.00,    0.00,    1.05,   30.85,  441.70
14.08.2020 05:00:00,  987.29,   20.05,  294.27,   17.51,   85.30,   23.49,   20.04,    3.45,   12.72,   20.30, 1164.03,    1.02,    2.35,  304.60,    0.00,    0.00,    0.00,    1.67,    2.08,   30.80,  437.20
14.08.2020 05:10:00,  987.22,   20.13,  294.36,   17.45,   84.60,   23.61,   19.97,    3.64,   12.68,   20.23, 1163.66,    0.91,    2.62,  233.20,    0.00,    0.00,    0.31,    3.08,    4.14,   30.77,  437.20
14.08.2020 05:20:00,  987.25,   20.08,  294.31,   17.79,   86.70,   23.54,   20.41,    3.13,   12.96,   20.67, 1163.70,    0.89,    1.50,  161.70,    0.00,    0.00,    1.75,    5.59,    7.48,   30.76,  444.50
14.08.2020 05:30:00,  987.22,   19.82,  294.05,   18.29,   90.90,   23.16,   21.05,    2.11,   13.37,   21.33, 1164.40,    1.26,    2.24,  167.80,    0.00,    0.00,    3.90,   10.92,   14.77,   30.77,  452.30
14.08.2020 05:40:00,  987.19,   19.63,  293.86,   18.54,   93.40,   22.89,   21.38,    1.51,   13.58,   21.66, 1164.98,    0.83,    1.73,  152.60,    0.00,    0.00,    8.10,   20.04,   25.43,   30.78,  455.50
14.08.2020 05:50:00,  987.26,   19.55,  293.78,   18.54,   93.90,   22.78,   21.39,    1.39,   13.59,   21.66, 1165.38,    0.67,    1.25,  202.70,    0.00,   90.00,   13.19,   31.10,   36.99,   30.80,  454.90
14.08.2020 06:00:00,  987.25,   19.48,  293.71,   18.49,   94.00,   22.68,   21.32,    1.36,   13.54,   21.59, 1165.67,    1.13,    1.87,  147.00,    0.00,  600.00,   20.08,   46.15,   57.87,   30.82,  452.30
14.08.2020 06:10:00,  987.20,   19.34,  293.57,   18.75,   96.40,   22.48,   21.67,    0.81,   13.77,   21.95, 1166.01,    1.07,    2.02,  182.60,    0.00,  370.00,   36.66,   80.39,  108.87,   30.84,  460.60
14.08.2020 06:20:00,  987.13,   19.28,  293.52,   18.34,   94.30,   22.40,   21.12,    1.28,   13.42,   21.39, 1166.42,    1.06,    1.70,  199.10,    0.00,  390.00,   69.19,  147.41,  180.98,   30.86,  450.60
14.08.2020 06:30:00,  987.13,   19.23,  293.47,   18.10,   93.20,   22.33,   20.81,    1.52,   13.22,   21.08, 1166.76,    1.48,    1.85,  220.40,    0.00,    0.00,   99.05,  210.25,  233.81,   30.88,  444.90
14.08.2020 06:40:00,  987.15,   19.31,  293.54,   18.06,   92.50,   22.44,   20.76,    1.68,   13.18,   21.03, 1166.49,    1.12,    1.65,  218.80,    0.00,    0.00,  116.65,  248.55,  265.62,   30.92,  443.20
14.08.2020 06:50:00,  987.15,   19.63,  293.87,   18.09,   90.80,   22.89,   20.78,    2.11,   13.20,   21.05, 1165.20,    0.71,    1.46,  230.10,    0.00,    0.00,  124.20,  266.45,  269.32,   30.97,  441.60
14.08.2020 07:00:00,  987.12,   20.03,  294.27,   18.72,   92.20,   23.46,   21.63,    1.83,   13.75,   21.92, 1163.19,    1.06,    2.12,  153.30,    0.00,    0.00,  134.14,  287.71,  305.82,   31.05,  454.60
14.08.2020 07:10:00,  987.15,   20.06,  294.30,   19.03,   93.80,   23.51,   22.05,    1.46,   14.01,   22.34, 1162.92,    1.29,    2.12,  157.30,    0.00,    0.00,  157.66,  330.98,  345.28,   31.17,  460.10
14.08.2020 07:20:00,  987.17,   20.19,  294.43,   19.21,   94.10,   23.70,   22.30,    1.40,   14.17,   22.59, 1162.32,    1.64,    2.60,  149.40,    0.00,    0.00,  151.48,  322.42,  327.59,   31.33,  463.00
14.08.2020 07:30:00,  987.27,   20.23,  294.46,   19.23,   94.00,   23.76,   22.33,    1.43,   14.19,   22.62, 1162.26,    1.62,    2.35,  160.90,    0.00,    0.00,  156.44,  332.17,  353.44,   31.50,  462.10
14.08.2020 07:40:00,  987.36,   20.56,  294.78,   19.21,   92.00,   24.24,   22.30,    1.94,   14.17,   22.59, 1161.07,    1.03,    1.82,  171.20,    0.00,    0.00,  159.86,  339.33,  352.81,   31.66,  459.60
14.08.2020 07:50:00,  987.43,   20.80,  295.02,   19.24,   90.80,   24.61,   22.34,    2.26,   14.19,   22.63, 1160.19,    1.39,    2.56,  147.70,    0.00,    0.00,  164.78,  351.95,  357.97,   31.84,  458.10
14.08.2020 08:00:00,  987.49,   20.82,  295.03,   19.30,   91.00,   24.64,   22.42,    2.22,   14.24,   22.70, 1160.15,    1.44,    2.72,  142.80,    0.00,    0.00,  168.80,  362.29,  365.21,   32.02,  457.50
14.08.2020 08:10:00,  987.54,   20.91,  295.12,   19.30,   90.50,   24.77,   22.42,    2.35,   14.24,   22.70, 1159.85,    0.72,    1.55,  100.40,    0.00,    0.00,  164.70,  355.25,  365.26,   32.20,  455.30
14.08.2020 08:20:00,  987.57,   21.17,  295.37,   19.28,   89.00,   25.17,   22.40,    2.77,   14.23,   22.68, 1158.87,    0.67,    1.46,  149.90,    0.00,    0.00,  157.27,  342.15,  351.70,   32.39,  453.70
14.08.2020 08:30:00,  987.62,   21.26,  295.46,   19.25,   88.30,   25.31,   22.35,    2.96,   14.20,   22.63, 1158.60,    1.52,    2.28,  145.70,    0.00,    0.00,  175.46,  379.44,  414.71,   32.57,  449.80
14.08.2020 08:40:00,  987.70,   21.31,  295.50,   19.22,   87.90,   25.39,   22.32,    3.07,   14.17,   22.59, 1158.51,    1.53,    2.40,  140.90,    0.00,    0.00,  210.12,  450.88,  485.12,   32.75,  446.90
14.08.2020 08:50:00,  987.78,   21.41,  295.60,   19.34,   88.00,   25.54,   22.48,    3.07,   14.28,   22.76, 1158.14,    1.56,    2.16,  142.50,    0.00,    0.00,  247.75,  527.20,  561.23,   32.93,  447.10
14.08.2020 09:00:00,  987.82,   21.65,  295.84,   19.35,   86.80,   25.92,   22.50,    3.42,   14.29,   22.78, 1157.24,    1.57,    2.37,  135.60,    0.00,    0.00,  266.46,  565.81,  571.68,   33.11,  443.90
14.08.2020 09:10:00,  987.84,   22.02,  296.20,   19.19,   84.00,   26.51,   22.27,    4.24,   14.14,   22.55, 1155.91,    1.07,    1.81,  115.30,    0.00,    0.00,  270.39,  576.83,  590.74,   33.33,  439.80
14.08.2020 09:20:00,  987.81,   22.36,  296.55,   19.02,   81.40,   27.07,   22.03,    5.03,   13.99,   22.31, 1154.65,    1.04,    1.87,  148.60,    0.00,    0.00,  284.42,  608.21,  634.99,   33.58,  436.20
14.08.2020 09:30:00,  987.79,   22.77,  296.96,   19.04,   79.52,   27.75,   22.07,    5.68,   14.01,   22.34, 1153.02,    0.95,    2.07,  110.30,    0.00,    0.00,  319.34,  679.27,  719.07,   33.86,  434.20
14.08.2020 09:40:00,  987.81,   23.03,  297.22,   18.69,   76.59,   28.19,   21.59,    6.60,   13.71,   21.86, 1152.24,    1.19,    2.29,  128.00,    0.00,    0.00,  340.44,  722.92,  737.36,   34.15,  430.00
14.08.2020 09:50:00,  987.83,   23.26,  297.45,   18.47,   74.49,   28.58,   21.29,    7.29,   13.52,   21.56, 1151.50,    1.78,    2.92,  144.30,    0.00,    0.00,  354.59,  749.82,  765.08,   34.48,  427.50
14.08.2020 10:00:00,  987.87,   23.16,  297.35,   18.63,   75.71,   28.41,   21.51,    6.90,   13.66,   21.78, 1151.84,    1.62,    2.82,   99.90,    0.00,    0.00,  337.24,  716.14,  794.53,   34.82,  430.60
14.08.2020 10:10:00,  987.83,   23.03,  297.22,   18.60,   76.14,   28.19,   21.46,    6.73,   13.63,   21.73, 1152.32,    1.46,    2.45,  109.80,    0.00,    0.00,  302.96,  646.02,  688.50,   35.12,  430.40
14.08.2020 10:20:00,  987.78,   23.40,  297.59,   18.45,   73.78,   28.83,   21.27,    7.56,   13.50,   21.53, 1150.91,    1.35,    2.09,  169.60,    0.00,    0.00,  288.68,  612.76,  630.41,   35.38,  427.50
14.08.2020 10:30:00,  987.74,   23.65,  297.85,   18.43,   72.58,   29.26,   21.24,    8.02,   13.48,   21.50, 1149.91,    1.12,    1.88,  148.60,    0.00,    0.00,  279.00,  591.18,  613.04,   35.59,  426.40
14.08.2020 10:40:00,  987.75,   23.80,  298.00,   18.26,   71.16,   29.53,   21.01,    8.52,   13.34,   21.27, 1149.44,    1.42,    2.12,  151.30,    0.00,    0.00,  272.60,  583.90,  609.01,   35.80,  424.70
14.08.2020 10:50:00,  987.72,   23.85,  298.05,   18.21,   70.72,   29.62,   20.95,    8.67,   13.30,   21.21, 1149.24,    1.28,    2.57,  141.60,    0.00,    0.00,  291.65,  630.99,  655.35,   35.99,  423.00
14.08.2020 11:00:00,  987.71,   24.01,  298.21,   18.18,   69.93,   29.90,   20.91,    8.99,   13.28,   21.17, 1148.62,    1.53,    2.64,  166.40,    0.00,    0.00,  302.58,  650.07,  709.21,   36.15,  422.10
14.08.2020 11:10:00,  987.74,   24.17,  298.37,   18.12,   68.97,   30.19,   20.82,    9.37,   13.22,   21.08, 1148.08,    1.46,    2.63,  145.60,    0.00,    0.00,  228.39,  493.43,  548.56,   36.31,  421.30
14.08.2020 11:20:00,  987.75,   23.98,  298.18,   18.37,   70.87,   29.85,   21.16,    8.70,   13.43,   21.42, 1148.68,    1.78,    3.09,  139.70,    0.00,    0.00,  211.99,  458.25,  465.12,   36.44,  423.40
